datetime,temperature,pressure,windspeed,electricity_consumption
2013/8/2 0:00,-4.3,982,62.605,288
2013/8/2 1:00,-7.1,986,1.89,273
2013/8/2 2:00,-7.9,997,4.505,279
2013/8/2 3:00,-9.3,988,8.01,300
2013/8/2 4:00,-7.9,989,2.64,270
2013/8/2 5:00,-7.9,986,5.52,258
2013/8/2 6:00,-7.9,980,8.275,240
2013/8/2 7:00,-10,981,11.155,252
2013/8/2 8:00,-5.7,985,16.05,258
2013/8/2 9:00,-6.4,999,19.945,243
2013/8/2 10:00,-2.9,997,22.7,255
2013/8/2 11:00,-0.7,990,25.955,252
2013/8/2 12:00,0,995,30.475,252
2013/8/2 13:00,2.1,986,33.105,255
2013/8/2 14:00,2.1,983,40.905,213
2013/8/2 15:00,1.4,984,49.08,231
2013/8/2 16:00,0.7,982,59.16,228
2013/8/2 17:00,0,985,67.085,216
2013/8/2 18:00,-2.9,982,75.635,204
2013/8/2 19:00,-2.1,984,82.56,225
2013/8/2 20:00,-3.6,997,89.245,255
2013/8/2 21:00,-2.1,993,96.52,282
2013/8/2 22:00,-2.1,989,101.58,246
2013/8/2 23:00,-5.7,1001,105.585,258
2013/8/3 0:00,-7.1,985,108.355,288
2013/8/3 1:00,-6.4,999,113.125,603
2013/8/3 2:00,-6.4,991,117.92,273
2013/8/3 3:00,-7.1,984,121.175,237
2013/8/3 4:00,-9.3,984,124.305,222
2013/8/3 5:00,-9.3,998,127.685,237
2013/8/3 6:00,-7.9,997,129.815,210
2013/8/3 7:00,-10,988,134.585,231
2013/8/3 8:00,-7.9,996,4.255,243
2013/8/3 9:00,-6.4,986,6.795,222
2013/8/3 10:00,-4.3,997,5.895,258
2013/8/3 11:00,-1.4,1002,4.255,216
2013/8/3 12:00,-1.4,995,6.045,237
2013/8/3 13:00,-1.4,994,1.89,222
2013/8/3 14:00,0.7,993,3.29,231
2013/8/3 15:00,0.7,986,4.755,246
2013/8/3 16:00,0,983,9.8,264
2013/8/3 17:00,-0.7,985,12.82,315
2013/8/3 18:00,-2.1,980,17.965,378
2013/8/3 19:00,-2.9,993,21.095,372
2013/8/3 20:00,-2.1,997,22.51,399
2013/8/3 21:00,-5.7,990,2.015,501
2013/8/3 22:00,-7.1,982,2.465,525
2013/8/3 23:00,-7.1,984,3.605,528
2013/8/4 0:00,-8.6,987,2.14,561
2013/8/4 1:00,-9.3,979,2.39,648
2013/8/4 2:00,-7.9,986,2.915,507
2013/8/4 3:00,-10,986,3.665,504
2013/8/4 4:00,-7.9,994,5.67,450
2013/8/4 5:00,-7.1,979,7.335,396
2013/8/4 6:00,-5.7,985,10.965,291
2013/8/4 7:00,-5.7,980,14.47,288
2013/8/4 8:00,-5,989,18.115,288
2013/8/4 9:00,-3.6,984,22.66,300
2013/8/4 10:00,-3.6,993,27.68,318
2013/8/4 11:00,-0.7,996,31.575,270
2013/8/4 12:00,0.7,1000,4.895,246
2013/8/4 13:00,2.1,997,9.915,222
2013/8/4 14:00,1.4,1001,2.915,243
2013/8/4 15:00,2.1,991,2.39,234
2013/8/4 16:00,2.1,997,5.005,237
2013/8/4 17:00,1.4,985,8.4,222
2013/8/4 18:00,-2.1,984,13.71,408
2013/8/4 19:00,-2.9,1002,17.34,378
2013/8/4 20:00,-5,1004,20.595,354
2013/8/4 21:00,-5.7,999,23.35,363
2013/8/4 22:00,-7.9,989,25.265,288
2013/8/4 23:00,-6.4,993,25.905,255
2013/8/5 0:00,-8.6,999,26.67,219
2013/8/5 1:00,-8.6,989,2.075,252
2013/8/5 2:00,-9.3,992,2.215,243
2013/8/5 3:00,-8.6,988,2.14,261
2013/8/5 4:00,-8.6,983,1.64,258
2013/8/5 5:00,-8.6,984,2.405,258
2013/8/5 6:00,-9.3,981,3.48,276
2013/8/5 7:00,-10,993,2.265,282
2013/8/5 8:00,-7.1,989,2.14,285
2013/8/5 9:00,-7.1,993,2.14,297
2013/8/5 10:00,-5,982,4.38,306
2013/8/5 11:00,-3.6,998,2.015,291
2013/8/5 12:00,-3.6,987,3.88,318
2013/8/5 13:00,-2.1,995,7.26,312
2013/8/5 14:00,-1.4,979,9.05,330
2013/8/5 15:00,-3.6,980,1.515,348
2013/8/5 16:00,-3.6,991,3.28,369
2013/8/5 17:00,-3.6,985,4.295,381
2013/8/5 18:00,-5.7,977,2.665,411
2013/8/5 19:00,-7.9,987,6.545,402
2013/8/5 20:00,-5.7,986,7.71,363
2013/8/5 21:00,-7.1,981,1.515,387
2013/8/5 22:00,-7.9,979,3.155,384
2013/8/5 23:00,-5,987,5.77,411
2013/8/6 0:00,-5.7,993,8.915,468
2013/8/6 1:00,-7.1,986,3.415,408
2013/8/6 2:00,-9.3,989,3.54,342
2013/8/6 3:00,-5.7,987,5.145,294
2013/8/6 4:00,-6.4,998,8.025,198
2013/8/6 5:00,-5,987,4.77,210
2013/8/6 6:00,-6.4,997,6.935,198
2013/8/6 7:00,-7.1,985,4.255,219
2013/8/6 8:00,-5,1003,3.415,210
2013/8/6 9:00,-2.9,991,4.255,234
2013/8/6 10:00,-0.7,994,9.05,237
2013/8/6 11:00,0.7,987,5.645,234
2013/8/6 12:00,2.9,986,9.025,210
2013/8/6 13:00,2.9,995,12.795,207
2013/8/6 14:00,2.9,982,3.04,201
2013/8/6 15:00,3.6,984,4.705,219
2013/8/6 16:00,4.3,986,5.02,234
2013/8/6 17:00,2.9,988,8.525,210
2013/8/6 18:00,1.4,985,9.815,228
2013/8/6 19:00,-1.4,985,14.585,222
2013/8/6 20:00,-1.4,999,2.14,246
2013/8/6 21:00,-2.9,980,5.545,222
2013/8/6 22:00,-1.4,993,7.46,273
2013/8/6 23:00,-2.1,993,10.59,279
2013/8/7 0:00,-3.6,1000,14.72,312
2013/8/7 1:00,-4.3,995,17.225,294
2013/8/7 2:00,-5,996,2.015,321
2013/8/7 3:00,-6.4,999,2.78,306
2013/8/7 4:00,-5.7,990,3.755,315
2013/8/7 5:00,-5,985,6.295,345
2013/8/7 6:00,-6.4,980,1.575,327
2013/8/7 7:00,-5,989,2.59,339
2013/8/7 8:00,-5.7,980,3.855,327
2013/8/7 9:00,-2.9,992,3.415,318
2013/8/7 10:00,-2.9,985,2.265,306
2013/8/7 11:00,-2.9,992,3.29,333
2013/8/7 12:00,-0.7,984,2.54,378
2013/8/7 13:00,-0.7,985,6.545,342
2013/8/7 14:00,0,989,10.565,336
2013/8/7 15:00,-0.7,978,13.96,342
2013/8/7 16:00,-1.4,988,17.855,348
2013/8/7 17:00,-0.7,981,21.235,324
2013/8/7 18:00,-4.3,989,22.775,270
2013/8/7 19:00,-3.6,982,1.89,300
2013/8/7 20:00,-5,990,2.64,420
2013/8/7 21:00,-7.1,974,1.575,519
2013/8/7 22:00,-7.1,974,2.715,546
2013/8/7 23:00,-6.4,974,2.665,498
2013/8/8 0:00,-8.6,986,4.18,426
2013/8/8 1:00,-7.9,987,4.63,414
2013/8/8 2:00,-7.9,973,2.14,342
2013/8/8 3:00,-10,988,4.555,348
2013/8/8 4:00,-10.7,973,6.685,333
2013/8/8 5:00,-9.3,983,9.565,375
2013/8/8 6:00,-8.6,985,13.07,396
2013/8/8 7:00,-8.6,975,17.99,366
2013/8/8 8:00,-7.1,985,20.87,315
2013/8/8 9:00,-5,987,26.29,345
2013/8/8 10:00,-1.4,985,7.685,324
2013/8/8 11:00,-1.4,985,12.48,294
2013/8/8 12:00,-0.7,991,17.525,249
2013/8/8 13:00,1.4,980,22.46,234
2013/8/8 14:00,1.4,978,27.505,237
2013/8/8 15:00,0.7,976,32.925,213
2013/8/8 16:00,1.4,996,5.645,207
2013/8/8 17:00,2.1,993,4.755,216
2013/8/8 18:00,0.7,980,2.64,201
2013/8/8 19:00,-2.9,984,1.89,240
2013/8/8 20:00,-4.3,999,3.665,228
2013/8/8 21:00,-6.4,983,1.64,303
2013/8/8 22:00,-5.7,987,3.655,375
2013/8/8 23:00,-5,998,2.79,336
2013/8/9 0:00,-5.7,1003,4.305,276
2013/8/9 1:00,-6.4,997,3.165,288
2013/8/9 2:00,-7.1,988,2.39,330
2013/8/9 3:00,-8.6,1004,3.665,399
2013/8/9 4:00,-8.6,1002,2.765,387
2013/8/9 5:00,-7.9,998,2.79,408
2013/8/9 6:00,-7.9,997,2.765,429
2013/8/9 7:00,-7.9,997,1.515,420
2013/8/9 8:00,-8.6,998,2.265,453
2013/8/9 9:00,-7.9,1007,2.765,429
2013/8/9 10:00,-5,1000,2.655,429
2013/8/9 11:00,-4.3,994,3.415,426
2013/8/9 12:00,-2.9,1007,4.83,450
2013/8/9 13:00,-1.4,989,8.725,372
2013/8/9 14:00,-1.4,992,12.605,306
2013/8/9 15:00,-1.4,1003,15.11,264
2013/8/9 16:00,-1.4,1000,18.755,282
2013/8/9 17:00,-2.9,999,23.775,276
2013/8/9 18:00,-2.9,991,26.53,276
2013/8/9 19:00,-2.9,1005,28.91,297
2013/8/9 20:00,-4.3,990,34.08,222
2013/8/9 21:00,-4.3,1003,38.85,225
2013/8/9 22:00,-5,1002,41.105,246
2013/8/9 23:00,-5,988,45,225
2013/8/10 0:00,-5.7,1002,48.005,213
2013/8/10 1:00,-7.1,991,52.26,228
2013/8/10 2:00,-7.1,987,54.89,219
2013/8/10 3:00,-6.4,998,56.93,228
2013/8/10 4:00,-7.9,994,59.31,249
2013/8/10 5:00,-8.6,994,62.44,252
2013/8/10 6:00,-7.9,1007,65.57,225
2013/8/10 7:00,-7.1,1001,68.36,228
2013/8/10 8:00,-6.4,1007,69.4,255
2013/8/10 9:00,-7.1,988,70.94,270
2013/8/10 10:00,-5.7,1003,72.73,273
2013/8/10 11:00,-5.7,1005,75.52,285
2013/8/10 12:00,-6.4,993,77.31,267
2013/8/10 13:00,-5,995,80.19,270
2013/8/10 14:00,-4.3,991,81.605,273
2013/8/10 15:00,-5,1004,85.11,282
2013/8/10 16:00,-6.4,993,87.025,264
2013/8/10 17:00,-7.1,995,88.815,282
2013/8/10 18:00,-7.1,990,88.705,270
2013/8/10 19:00,-6.4,1008,1.515,297
2013/8/10 20:00,-5.7,1004,2.765,309
2013/8/10 21:00,-5,1004,3.53,288
2013/8/10 22:00,-5,1008,1.515,288
2013/8/10 23:00,-5.7,997,2.39,318
2013/8/11 0:00,-5.7,1002,3.155,312
2013/8/11 1:00,-6.4,995,2.515,318
2013/8/11 2:00,-8.6,1008,3.415,303
2013/8/11 3:00,-7.9,989,4.455,327
2013/8/11 4:00,-7.1,1002,6.12,309
2013/8/11 5:00,-7.1,1005,7.385,321
2013/8/11 6:00,-8.6,999,9.3,312
2013/8/11 7:00,-9.3,989,13.32,327
2013/8/11 8:00,-7.1,996,2.015,267
2013/8/11 9:00,-4.3,994,12.055,456
2013/8/11 10:00,-4.3,1000,25.125,351
2013/8/11 11:00,-6.4,996,37.335,255
2013/8/11 12:00,-6.4,993,48.905,240
2013/8/11 13:00,-5,1009,59.36,201
2013/8/11 14:00,-5,997,70.04,183
2013/8/11 15:00,-5.7,1006,82.095,204
2013/8/11 16:00,-3.6,993,92.275,186
2013/8/11 17:00,-5,1006,102.73,207
2013/8/11 18:00,-6.4,1006,110.655,177
2013/8/11 19:00,-7.9,1009,4.38,189
2013/8/11 20:00,-7.1,994,7.06,204
2013/8/11 21:00,-8.6,1003,11.33,186
2013/8/11 22:00,-9.3,999,3.415,198
2013/8/11 23:00,-10,998,3.665,213
2013/8/12 0:00,-10,995,4.38,195
2013/8/12 1:00,-11.4,1007,6.17,207
2013/8/12 2:00,-10,1003,9.55,183
2013/8/12 3:00,-10,1015,13.195,192
2013/8/12 4:00,-10,1012,17.59,192
2013/8/12 5:00,-10,1007,21.485,186
2013/8/12 6:00,-13.6,1005,5.895,189
2013/8/12 7:00,-10,1004,7.9,183
2013/8/12 8:00,-11.4,997,4.63,201
2013/8/12 9:00,-7.9,1005,8.675,201
2013/8/12 10:00,-7.9,1006,4.63,204
2013/8/12 11:00,-7.1,995,7.01,225
2013/8/12 12:00,-7.1,1011,8.675,198
2013/8/12 13:00,-6.4,1010,2.39,234
2013/8/12 14:00,-6.4,996,4.505,243
2013/8/12 15:00,-6.4,992,6.045,258
2013/8/12 16:00,-7.1,999,9.175,240
2013/8/12 17:00,-5.7,992,12.18,237
2013/8/12 18:00,-7.9,1005,15.185,252
2013/8/12 19:00,-6.4,1003,18.19,246
2013/8/12 20:00,-5.7,994,21.445,234
2013/8/12 21:00,-5.7,1002,25.965,246
2013/8/12 22:00,-7.9,1000,29.22,243
2013/8/12 23:00,-7.9,995,30.135,264
2013/8/13 0:00,-9.3,1000,33.05,252
2013/8/13 1:00,-7.1,994,33.715,264
2013/8/13 2:00,-9.3,998,35.63,258
2013/8/13 3:00,-7.9,1008,38.295,258
2013/8/13 4:00,-8.6,997,40.21,279
2013/8/13 5:00,-9.3,1006,2.915,276
2013/8/13 6:00,-8.6,1004,4.33,243
2013/8/13 7:00,-9.3,1004,5.095,276
2013/8/13 8:00,-7.9,1000,6.885,282
2013/8/13 9:00,-9.3,1010,8.9,267
2013/8/13 10:00,-7.9,1011,1.765,276
2013/8/13 11:00,-7.9,998,3.28,300
2013/8/13 12:00,-6.4,1011,2.54,279
2013/8/13 13:00,-5,1010,2.39,297
2013/8/13 14:00,-6.4,995,3.29,288
2013/8/13 15:00,-5,1003,1.89,300
2013/8/13 16:00,-5.7,1006,3.405,267
2013/8/13 17:00,-4.3,1000,4.38,312
2013/8/13 18:00,-6.4,994,6.795,324
2013/8/13 19:00,-7.9,997,9.425,318
2013/8/13 20:00,-7.9,1007,10.465,318
2013/8/13 21:00,-5.7,1002,4.755,312
2013/8/13 22:00,-7.9,1002,9.8,216
2013/8/13 23:00,-6.4,1011,12.82,198
2013/8/14 0:00,-7.9,999,16.84,186
2013/8/14 1:00,-11.4,998,20.095,207
2013/8/14 2:00,-9.3,1005,24.865,195
2013/8/14 3:00,-12.9,997,27.245,210
2013/8/14 4:00,-10.7,994,28.785,210
2013/8/14 5:00,-10.7,999,3.29,210
2013/8/14 6:00,-12.1,1002,7.685,216
2013/8/14 7:00,-12.1,1003,3.88,210
2013/8/14 8:00,-9.3,1003,4.77,225
2013/8/14 9:00,-9.3,999,9.165,225
2013/8/14 10:00,-8.6,1000,13.935,216
2013/8/14 11:00,-7.1,1011,15.35,216
2013/8/14 12:00,-5.7,1000,1.89,222
2013/8/14 13:00,-5.7,996,3.655,207
2013/8/14 14:00,-4.3,1007,4.755,207
2013/8/14 15:00,-3.6,995,2.415,252
2013/8/14 16:00,-3.6,994,5.08,255
2013/8/14 17:00,-5,1003,8.085,249
2013/8/14 18:00,-5.7,994,11.465,225
2013/8/14 19:00,-4.3,992,13.13,216
2013/8/14 20:00,-5.7,1003,15.295,228
2013/8/14 21:00,-8.6,1002,2.39,264
2013/8/14 22:00,-8.6,1006,3.04,279
2013/8/14 23:00,-9.3,1009,4.305,300
2013/8/15 0:00,-10,991,5.07,300
2013/8/15 1:00,-11.4,991,1.64,321
2013/8/15 2:00,-12.1,994,3.54,366
2013/8/15 3:00,-11.4,1009,4.18,378
2013/8/15 4:00,-12.9,989,2.14,336
2013/8/15 5:00,-12.9,997,2.015,306
2013/8/15 6:00,-12.1,998,1.89,348
2013/8/15 7:00,-12.1,992,2.14,324
2013/8/15 8:00,-10.7,1003,2.53,333
2013/8/15 9:00,-8.6,998,2.39,378
2013/8/15 10:00,-7.1,997,2.665,399
2013/8/15 11:00,-6.4,990,2.015,450
2013/8/15 12:00,-4.3,993,2.905,471
2013/8/15 13:00,-2.9,997,3.295,501
2013/8/15 14:00,-4.3,989,5.31,501
2013/8/15 15:00,-4.3,995,3.29,498
2013/8/15 16:00,-4.3,985,4.955,459
2013/8/15 17:00,-4.3,993,6.37,429
2013/8/15 18:00,-6.4,988,2.79,459
2013/8/15 19:00,-5,1003,4.205,489
2013/8/15 20:00,-8.6,985,5.595,561
2013/8/15 21:00,-7.9,987,5.985,528
2013/8/15 22:00,-7.9,991,7.375,582
2013/8/15 23:00,-8.6,1003,2.54,579
2013/8/16 0:00,-10,995,5.455,576
2013/8/16 1:00,-9.3,994,7.245,555
2013/8/16 2:00,-8.6,996,7.135,540
2013/8/16 3:00,-11.4,1001,2.39,549
2013/8/16 4:00,-10.7,983,3.415,513
2013/8/16 5:00,-8.6,995,1.2,534
2013/8/16 6:00,-10,987,2.39,516
2013/8/16 7:00,-10.7,987,2.2,498
2013/8/16 8:00,-8.6,1001,2.765,504
2013/8/16 9:00,-5.7,985,1.64,504
2013/8/16 10:00,-5,1000,2.78,534
2013/8/16 11:00,-5,986,4.42,519
2013/8/16 12:00,-3.6,984,3.165,525
2013/8/16 13:00,-3.6,982,3.415,552
2013/8/16 14:00,-3.6,998,4.005,528
2013/8/16 15:00,-1.4,985,6.545,525
2013/8/16 16:00,-2.1,980,2.64,477
2013/8/16 17:00,-3.6,999,2.54,432
2013/8/16 18:00,-4.3,987,4.58,414
2013/8/16 19:00,-4.3,992,5.345,426
2013/8/16 20:00,-5.7,999,6.985,486
2013/8/16 21:00,-6.4,985,7.25,483
2013/8/16 22:00,-6.4,1003,7.765,516
2013/8/16 23:00,-4.3,993,1.575,531
2013/8/17 0:00,-5.7,988,2.64,534
2013/8/17 1:00,-8.6,986,2.54,588
2013/8/17 2:00,-8.6,997,4.18,567
2013/8/17 3:00,-7.9,984,5.97,570
2013/8/17 4:00,-7.9,993,8.475,561
2013/8/17 5:00,-7.9,999,12.995,513
2013/8/17 6:00,-6.4,994,16.89,507
2013/8/17 7:00,-7.9,987,18.055,450
2013/8/17 8:00,-6.4,998,21.435,474
2013/8/17 9:00,-4.3,997,23.35,468
2013/8/17 10:00,-2.1,999,25.64,450
2013/8/17 11:00,-0.7,1000,2.515,432
2013/8/17 12:00,-1.4,1006,5.005,300
2013/8/17 13:00,0.7,997,6.17,276
2013/8/17 14:00,2.1,994,2.54,234
2013/8/17 15:00,0,1002,3.665,240
2013/8/17 16:00,1.4,991,2.39,231
2013/8/17 17:00,-0.7,1004,4.88,225
2013/8/17 18:00,-2.1,996,5.77,234
2013/8/17 19:00,0,991,9.54,297
2013/8/17 20:00,-2.1,989,12.92,396
2013/8/17 21:00,-0.7,1001,16.815,546
2013/8/17 22:00,-5.7,1006,2.265,654
2013/8/17 23:00,-6.4,990,2.665,693
2013/8/18 0:00,-7.1,1000,4.055,666
2013/8/18 1:00,-6.4,996,2.64,582
2013/8/18 2:00,-7.9,996,2.39,624
2013/8/18 3:00,-8.6,990,4.305,654
2013/8/18 4:00,-7.9,1005,2.765,645
2013/8/18 5:00,-9.3,1003,4.555,540
2013/8/18 6:00,-7.9,1005,7.685,303
2013/8/18 7:00,-7.9,1005,8.85,228
2013/8/18 8:00,-6.4,1006,10.14,237
2013/8/18 9:00,-4.3,990,14.035,231
2013/8/18 10:00,-2.9,1008,17.415,249
2013/8/18 11:00,-1.4,1006,21.045,258
2013/8/18 12:00,-1.4,1001,2.79,261
2013/8/18 13:00,0,989,3.29,255
2013/8/18 14:00,2.9,999,4.63,294
2013/8/18 15:00,1.4,997,8.01,339
2013/8/18 16:00,0.7,997,10.265,363
2013/8/18 17:00,-1.4,1001,13.895,429
2013/8/18 18:00,0,1003,17.525,450
2013/8/18 19:00,-1.4,999,19.405,441
2013/8/18 20:00,-1.4,991,21.695,483
2013/8/18 21:00,-5,1001,23.36,492
2013/8/18 22:00,-3.6,998,26.365,510
2013/8/18 23:00,-4.3,992,2.39,486
2013/8/19 0:00,-5.7,1000,1.765,495
2013/8/19 1:00,-7.9,990,2.515,513
2013/8/19 2:00,-7.9,987,2.415,486
2013/8/19 3:00,-7.9,989,6.045,510
2013/8/19 4:00,-7.1,1000,7.71,480
2013/8/19 5:00,-7.1,999,10.125,366
2013/8/19 6:00,-7.1,996,14.27,345
2013/8/19 7:00,-6.4,998,16.775,372
2013/8/19 8:00,-5.7,996,21.545,396
2013/8/19 9:00,-3.6,990,24.44,360
2013/8/19 10:00,-1.4,990,28.71,339
2013/8/19 11:00,-0.7,993,31.465,360
2013/8/19 12:00,0.7,1002,34.505,330
2013/8/19 13:00,3.6,983,2.015,300
2013/8/19 14:00,4.3,983,2.665,333
2013/8/19 15:00,5.7,992,5.455,324
2013/8/19 16:00,5,1001,4.63,339
2013/8/19 17:00,3.6,982,4.505,375
2013/8/19 18:00,2.1,990,5.92,396
2013/8/19 19:00,1.4,987,9.925,450
2013/8/19 20:00,-0.7,1003,13.055,507
2013/8/19 21:00,0,987,15.435,525
2013/8/19 22:00,-4.3,994,16.7,522
2013/8/19 23:00,-4.3,1000,2.265,501
2013/8/20 0:00,-7.1,992,1.515,525
2013/8/20 1:00,-5,1001,1.2,552
2013/8/20 2:00,-7.1,994,2.515,528
2013/8/20 3:00,-5.7,991,2.39,606
2013/8/20 4:00,-6.4,988,4.18,594
2013/8/20 5:00,-6.4,999,5.445,435
2013/8/20 6:00,-9.3,998,7.11,348
2013/8/20 7:00,-7.9,995,1.325,324
2013/8/20 8:00,-7.1,1006,2.765,315
2013/8/20 9:00,-5,989,1.515,336
2013/8/20 10:00,-1.4,993,3.405,390
2013/8/20 11:00,-2.1,989,3.92,519
2013/8/20 12:00,0,995,2.415,639
2013/8/20 13:00,2.9,995,2.79,714
2013/8/20 14:00,2.1,990,3.04,774
2013/8/20 15:00,2.1,992,4.455,786
2013/8/20 16:00,3.6,989,6.37,804
2013/8/20 17:00,2.1,997,7.885,786
2013/8/20 18:00,1.4,989,9.05,762
2013/8/20 19:00,0,996,2.64,747
2013/8/20 20:00,-2.1,1003,3.03,756
2013/8/20 21:00,-4.3,995,4.42,753
2013/8/20 22:00,-5.7,988,4.81,747
2013/8/20 23:00,-4.3,1004,5.51,768
2013/8/21 0:00,-5.7,1006,6.025,810
2013/8/21 1:00,-6.4,987,2.265,768
2013/8/21 2:00,-5,1005,2.075,792
2013/8/21 3:00,-5.7,994,1.64,819
2013/8/21 4:00,-5.7,997,1.89,897
2013/8/21 5:00,-6.4,989,2.015,870
2013/8/21 6:00,-7.1,985,2.78,876
2013/8/21 7:00,-6.4,994,3.29,825
2013/8/21 8:00,-6.4,1007,2.64,810
2013/8/21 9:00,-3.6,994,2.14,783
2013/8/21 10:00,-2.9,997,3.29,783
2013/8/21 11:00,-0.7,1001,2.39,813
2013/8/21 12:00,0,1003,2.405,729
2013/8/21 13:00,0,993,2.415,696
2013/8/21 14:00,2.1,995,5.33,744
2013/8/21 15:00,0.7,1000,2.015,783
2013/8/21 16:00,0,995,2.665,750
2013/8/21 17:00,0,994,1.89,702
2013/8/21 18:00,-1.4,984,3.655,657
2013/8/21 19:00,-2.9,995,3.29,792
2013/8/21 20:00,-2.9,989,2.015,762
2013/8/21 21:00,-3.6,993,3.53,768
2013/8/21 22:00,-6.4,1004,3.295,768
2013/8/21 23:00,-5,1000,4.245,768
2013/8/22 0:00,-7.9,989,1.89,792
2013/8/22 1:00,-7.1,1002,1.515,768
2013/8/22 2:00,-7.9,996,2.515,768
2013/8/22 3:00,-6.4,983,3.03,768
2013/8/22 4:00,-5.7,1002,3.42,702
2013/8/22 5:00,-6.4,992,6.085,720
2013/8/22 6:00,-7.1,984,7.375,699
2013/8/22 7:00,-7.1,997,8.79,732
2013/8/22 8:00,-5.7,1000,11.33,690
2013/8/22 9:00,-3.6,999,3.415,669
2013/8/22 10:00,-1.4,984,2.015,612
2013/8/22 11:00,-2.1,995,3.29,525
2013/8/22 12:00,0.7,986,2.14,615
2013/8/22 13:00,1.4,981,4.43,579
2013/8/22 14:00,0,979,5.445,624
2013/8/22 15:00,2.1,980,5.005,636
2013/8/22 16:00,1.4,994,2.015,630
2013/8/22 17:00,2.1,977,2.915,618
2013/8/22 18:00,-1.4,977,3.665,582
2013/8/22 19:00,-3.6,986,3.805,672
2013/8/22 20:00,-3.6,979,1.075,666
2013/8/22 21:00,-5,998,2.34,654
2013/8/22 22:00,-4.3,979,3.23,663
2013/8/22 23:00,-5,998,4.87,687
2013/8/23 0:00,-5,980,5.26,666
2013/8/23 1:00,-6.4,987,3.415,645
2013/8/23 2:00,-5,994,4.305,663
2013/8/23 3:00,-7.1,986,1.45,756
2013/8/23 4:00,-5.7,989,1.515,714
2013/8/23 5:00,-6.4,986,2.665,666
2013/8/23 6:00,-5,994,3.555,687
2013/8/23 7:00,-7.1,984,5.22,708
2013/8/23 8:00,-4.3,991,8.225,672
2013/8/23 9:00,-3.6,981,10.015,660
2013/8/23 10:00,-2.9,978,1.89,654
2013/8/23 11:00,-1.4,993,2.915,660
2013/8/23 12:00,0.7,981,4.13,651
2013/8/23 13:00,0.7,991,7.885,663
2013/8/23 14:00,2.9,991,10.14,738
2013/8/23 15:00,2.9,991,12.68,663
2013/8/23 16:00,3.6,975,1.765,663
2013/8/23 17:00,2.9,983,2.655,666
2013/8/23 18:00,-0.7,987,3.165,675
2013/8/23 19:00,-0.7,981,6.545,696
2013/8/23 20:00,-1.4,992,9.8,741
2013/8/23 21:00,-2.9,989,12.305,738
2013/8/23 22:00,-2.9,991,16.06,711
2013/8/23 23:00,-2.1,978,19.705,678
2013/9/1 0:00,-1.4,1002,7.76,249
2013/9/1 1:00,-5,1002,2.765,243
2013/9/1 2:00,-5.7,992,2.215,237
2013/9/1 3:00,-6.4,996,3.23,243
2013/9/1 4:00,-6.4,993,3.165,231
2013/9/1 5:00,-5.7,1002,3.805,249
2013/9/1 6:00,-6.4,1005,2.265,279
2013/9/1 7:00,-6.4,990,2.79,300
2013/9/1 8:00,-5,990,2.515,300
2013/9/1 9:00,0,986,2.765,264
2013/9/1 10:00,-1.4,991,3.415,222
2013/9/1 11:00,1.4,998,2.015,264
2013/9/1 12:00,2.1,997,2.54,255
2013/9/1 13:00,2.9,1002,2.39,267
2013/9/1 14:00,3.6,985,3.93,249
2013/9/1 15:00,5.7,993,4.005,243
2013/9/1 16:00,4.3,982,9.175,240
2013/9/1 17:00,5,994,13.945,246
2013/9/1 18:00,2.9,982,17.34,270
2013/9/1 19:00,0.7,996,19.63,258
2013/9/1 20:00,-0.7,994,21.045,288
2013/9/1 21:00,1.4,986,23.21,282
2013/9/1 22:00,-0.7,980,26.73,258
2013/9/1 23:00,-0.7,998,30.75,273
2013/9/2 0:00,0,983,35.045,261
2013/9/2 1:00,-0.7,992,40.34,258
2013/9/2 2:00,0,979,44.36,264
2013/9/2 3:00,-0.7,979,49.005,246
2013/9/2 4:00,0.7,984,52.925,282
2013/9/2 5:00,0.7,990,56.43,270
2013/9/2 6:00,-1.4,979,57.97,276
2013/9/2 7:00,-1.4,992,59.485,279
2013/9/2 8:00,-1.4,979,63.115,291
2013/9/2 9:00,-0.7,991,66.12,279
2013/9/2 10:00,2.1,992,2.39,288
2013/9/2 11:00,2.1,992,3.155,321
2013/9/2 12:00,1.4,993,3.92,327
2013/9/2 13:00,3.6,980,5.085,306
2013/9/2 14:00,5,975,4.755,342
2013/9/2 15:00,4.3,987,8.4,354
2013/9/2 16:00,5,977,12.67,306
2013/9/2 17:00,4.3,992,14.085,306
2013/9/2 18:00,2.9,993,2.14,294
2013/9/2 19:00,2.1,992,2.415,318
2013/9/2 20:00,-0.7,992,1.64,339
2013/9/2 21:00,-1.4,982,2.665,345
2013/9/2 22:00,-2.9,994,2.265,366
2013/9/2 23:00,0.7,987,4.38,351
2013/9/3 0:00,0.7,984,7.26,258
2013/9/3 1:00,0.7,989,10.14,192
2013/9/3 2:00,2.1,994,15.435,216
2013/9/3 3:00,2.1,993,22.96,216
2013/9/3 4:00,1.4,996,32.665,186
2013/9/3 5:00,0,1001,41.355,183
2013/9/3 6:00,0,987,52.035,222
2013/9/3 7:00,-0.7,1002,59.435,192
2013/9/3 8:00,0,987,64.73,198
2013/9/3 9:00,0,1003,68.5,201
2013/9/3 10:00,0,1000,75.65,207
2013/9/3 11:00,2.9,989,8.9,213
